AccessionID,Organism_Name,Species,Genotype,Isolate,Length,Nuc_Completeness,Geo,Country,Host,Tissue_Specimen_Source,Submitters,Collection_Date,Release,Molecule_type
CY099273.1,Influenza A virus (A/swine/Illinois/02695/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1433,partial,USA: Illinois,USA,Sus scrofa,,"Nelson,K., Wentworth,D.E., Halpin,R., Bera,J., Ghedin,E., Dugan,V., Lin,X., Hostetler,J., Fedorova,N., Overton,L., Tsitrin,T., Stockwell,T., Katzel,D., Li,K., Amedeo,P., Schobel,S., Shrivastava,S., Wang,S., Thovarai,V., Kim,M., Detmer,S.E., Gramer,M.R., Sreevatsan,S., Darnell,D., Bao,Y., Sanders,R., Dernovoy,D., Kiryutin,B., Lipman,D.J., Tatusova,T.",31/3/2009,20/9/2011,ssRNA(-)
CY099281.1,Influenza A virus (A/swine/Illinois/02385/2008(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1433,partial,USA: Illinois,USA,Sus scrofa,,"Nelson,K., Wentworth,D.E., Halpin,R., Bera,J., Ghedin,E., Dugan,V., Lin,X., Hostetler,J., Fedorova,N., Overton,L., Tsitrin,T., Stockwell,T., Katzel,D., Li,K., Amedeo,P., Schobel,S., Shrivastava,S., Wang,S., Thovarai,V., Kim,M., Detmer,S.E., Gramer,M.R., Sreevatsan,S., Darnell,D., Bao,Y., Sanders,R., Dernovoy,D., Kiryutin,B., Lipman,D.J., Tatusova,T.",17/10/2008,20/9/2011,ssRNA(-)
CY099305.1,Influenza A virus (A/swine/Illinois/02510/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1433,partial,USA: Illinois,USA,Sus scrofa,,"Nelson,K., Wentworth,D.E., Halpin,R., Bera,J., Ghedin,E., Dugan,V., Lin,X., Hostetler,J., Fedorova,N., Overton,L., Tsitrin,T., Stockwell,T., Katzel,D., Li,K., Amedeo,P., Schobel,S., Shrivastava,S., Wang,S., Thovarai,V., Kim,M., Detmer,S.E., Gramer,M.R., Sreevatsan,S., Darnell,D., Bao,Y., Sanders,R., Dernovoy,D., Kiryutin,B., Lipman,D.J., Tatusova,T.",12/1/2009,20/9/2011,ssRNA(-)
JN375174.1,Influenza A virus (A/swine/Guangdong/106/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,China,China,Sus scrofa,,"Zhu,H., Zhou,B., Fan,X., Lam,T.T., Wang,J., Chen,A., Chen,X., Chen,H., Webster,R.G., Webby,R., Peiris,J.S., Smith,D.K., Guan,Y., Lam,T.T.Y., Peiris,J.S.M.",25/12/2009,20/9/2011,ssRNA(-)
JN375175.1,Influenza A virus (A/swine/Guangdong/94/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,China,China,Sus scrofa,,"Zhu,H., Zhou,B., Fan,X., Lam,T.T., Wang,J., Chen,A., Chen,X., Chen,H., Webster,R.G., Webby,R., Peiris,J.S., Smith,D.K., Guan,Y., Lam,T.T.Y., Peiris,J.S.M.",25/12/2009,20/9/2011,ssRNA(-)
JN375176.1,Influenza A virus (A/swine/Guangdong/114/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,China,China,Sus scrofa,,"Zhu,H., Zhou,B., Fan,X., Lam,T.T., Wang,J., Chen,A., Chen,X., Chen,H., Webster,R.G., Webby,R., Peiris,J.S., Smith,D.K., Guan,Y., Lam,T.T.Y., Peiris,J.S.M.",25/12/2009,20/9/2011,ssRNA(-)
JN375177.1,Influenza A virus (A/swine/Guangdong/176/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,China,China,Sus scrofa,,"Zhu,H., Zhou,B., Fan,X., Lam,T.T., Wang,J., Chen,A., Chen,X., Chen,H., Webster,R.G., Webby,R., Peiris,J.S., Smith,D.K., Guan,Y., Lam,T.T.Y., Peiris,J.S.M.",31/12/2009,20/9/2011,ssRNA(-)
JN375178.1,Influenza A virus (A/swine/Guangdong/213/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,China,China,Sus scrofa,,"Zhu,H., Zhou,B., Fan,X., Lam,T.T., Wang,J., Chen,A., Chen,X., Chen,H., Webster,R.G., Webby,R., Peiris,J.S., Smith,D.K., Guan,Y., Lam,T.T.Y., Peiris,J.S.M.",31/12/2009,20/9/2011,ssRNA(-)
JN375179.1,Influenza A virus (A/swine/Guangdong/221/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,China,China,Sus scrofa,,"Zhu,H., Zhou,B., Fan,X., Lam,T.T., Wang,J., Chen,A., Chen,X., Chen,H., Webster,R.G., Webby,R., Peiris,J.S., Smith,D.K., Guan,Y., Lam,T.T.Y., Peiris,J.S.M.",31/12/2009,20/9/2011,ssRNA(-)
JN375180.1,Influenza A virus (A/swine/Guangdong/50/2010(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,China,China,Sus scrofa,,"Zhu,H., Zhou,B., Fan,X., Lam,T.T., Wang,J., Chen,A., Chen,X., Chen,H., Webster,R.G., Webby,R., Peiris,J.S., Smith,D.K., Guan,Y., Lam,T.T.Y., Peiris,J.S.M.",8/1/2010,20/9/2011,ssRNA(-)
JN375181.1,Influenza A virus (A/swine/Guangdong/275/2010(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,China,China,Sus scrofa,,"Zhu,H., Zhou,B., Fan,X., Lam,T.T., Wang,J., Chen,A., Chen,X., Chen,H., Webster,R.G., Webby,R., Peiris,J.S., Smith,D.K., Guan,Y., Lam,T.T.Y., Peiris,J.S.M.",29/1/2010,20/9/2011,ssRNA(-)
JN375182.1,Influenza A virus (A/swine/Guangdong/278/2010(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,China,China,Sus scrofa,,"Zhu,H., Zhou,B., Fan,X., Lam,T.T., Wang,J., Chen,A., Chen,X., Chen,H., Webster,R.G., Webby,R., Peiris,J.S., Smith,D.K., Guan,Y., Lam,T.T.Y., Peiris,J.S.M.",29/1/2010,20/9/2011,ssRNA(-)
JN375183.1,Influenza A virus (A/swine/Guangdong/286/2010(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,China,China,Sus scrofa,,"Zhu,H., Zhou,B., Fan,X., Lam,T.T., Wang,J., Chen,A., Chen,X., Chen,H., Webster,R.G., Webby,R., Peiris,J.S., Smith,D.K., Guan,Y., Lam,T.T.Y., Peiris,J.S.M.",29/1/2010,20/9/2011,ssRNA(-)
JN375184.1,Influenza A virus (A/swine/Guangdong/294/2010(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,China,China,Sus scrofa,,"Zhu,H., Zhou,B., Fan,X., Lam,T.T., Wang,J., Chen,A., Chen,X., Chen,H., Webster,R.G., Webby,R., Peiris,J.S., Smith,D.K., Guan,Y., Lam,T.T.Y., Peiris,J.S.M.",29/1/2010,20/9/2011,ssRNA(-)
JN375185.1,Influenza A virus (A/swine/Guangdong/297/2010(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,China,China,Sus scrofa,,"Zhu,H., Zhou,B., Fan,X., Lam,T.T., Wang,J., Chen,A., Chen,X., Chen,H., Webster,R.G., Webby,R., Peiris,J.S., Smith,D.K., Guan,Y., Lam,T.T.Y., Peiris,J.S.M.",29/1/2010,20/9/2011,ssRNA(-)
JN375186.1,Influenza A virus (A/swine/Guangdong/1361/2010(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,China,China,Sus scrofa,,"Zhu,H., Zhou,B., Fan,X., Lam,T.T., Wang,J., Chen,A., Chen,X., Chen,H., Webster,R.G., Webby,R., Peiris,J.S., Smith,D.K., Guan,Y., Lam,T.T.Y., Peiris,J.S.M.",7/5/2010,20/9/2011,ssRNA(-)
JN375187.1,Influenza A virus (A/swine/Guangdong/1367/2010(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,China,China,Sus scrofa,,"Zhu,H., Zhou,B., Fan,X., Lam,T.T., Wang,J., Chen,A., Chen,X., Chen,H., Webster,R.G., Webby,R., Peiris,J.S., Smith,D.K., Guan,Y., Lam,T.T.Y., Peiris,J.S.M.",7/5/2010,20/9/2011,ssRNA(-)
JN375188.1,Influenza A virus (A/swine/Guangdong/1397/2010(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,China,China,Sus scrofa,,"Zhu,H., Zhou,B., Fan,X., Lam,T.T., Wang,J., Chen,A., Chen,X., Chen,H., Webster,R.G., Webby,R., Peiris,J.S., Smith,D.K., Guan,Y., Lam,T.T.Y., Peiris,J.S.M.",7/5/2010,20/9/2011,ssRNA(-)
JN375189.1,Influenza A virus (A/swine/Guangdong/1408/2010(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,China,China,Sus scrofa,,"Zhu,H., Zhou,B., Fan,X., Lam,T.T., Wang,J., Chen,A., Chen,X., Chen,H., Webster,R.G., Webby,R., Peiris,J.S., Smith,D.K., Guan,Y., Lam,T.T.Y., Peiris,J.S.M.",7/5/2010,20/9/2011,ssRNA(-)
JN375190.1,Influenza A virus (A/swine/Guangdong/1409/2010(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,China,China,Sus scrofa,,"Zhu,H., Zhou,B., Fan,X., Lam,T.T., Wang,J., Chen,A., Chen,X., Chen,H., Webster,R.G., Webby,R., Peiris,J.S., Smith,D.K., Guan,Y., Lam,T.T.Y., Peiris,J.S.M.",7/5/2010,20/9/2011,ssRNA(-)
JN375191.1,Influenza A virus (A/swine/Guangdong/1425/2010(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,China,China,Sus scrofa,,"Zhu,H., Zhou,B., Fan,X., Lam,T.T., Wang,J., Chen,A., Chen,X., Chen,H., Webster,R.G., Webby,R., Peiris,J.S., Smith,D.K., Guan,Y., Lam,T.T.Y., Peiris,J.S.M.",7/5/2010,20/9/2011,ssRNA(-)
JN375192.1,Influenza A virus (A/swine/Guangdong/1430/2010(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,China,China,Sus scrofa,,"Zhu,H., Zhou,B., Fan,X., Lam,T.T., Wang,J., Chen,A., Chen,X., Chen,H., Webster,R.G., Webby,R., Peiris,J.S., Smith,D.K., Guan,Y., Lam,T.T.Y., Peiris,J.S.M.",7/5/2010,20/9/2011,ssRNA(-)
JN375193.1,Influenza A virus (A/swine/Guangdong/1434/2010(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,China,China,Sus scrofa,,"Zhu,H., Zhou,B., Fan,X., Lam,T.T., Wang,J., Chen,A., Chen,X., Chen,H., Webster,R.G., Webby,R., Peiris,J.S., Smith,D.K., Guan,Y., Lam,T.T.Y., Peiris,J.S.M.",7/5/2010,20/9/2011,ssRNA(-)
JN375194.1,Influenza A virus (A/swine/Guangdong/1436/2010(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,China,China,Sus scrofa,,"Zhu,H., Zhou,B., Fan,X., Lam,T.T., Wang,J., Chen,A., Chen,X., Chen,H., Webster,R.G., Webby,R., Peiris,J.S., Smith,D.K., Guan,Y., Lam,T.T.Y., Peiris,J.S.M.",7/5/2010,20/9/2011,ssRNA(-)
JN375195.1,Influenza A virus (A/swine/Guangdong/1437/2010(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,China,China,Sus scrofa,,"Zhu,H., Zhou,B., Fan,X., Lam,T.T., Wang,J., Chen,A., Chen,X., Chen,H., Webster,R.G., Webby,R., Peiris,J.S., Smith,D.K., Guan,Y., Lam,T.T.Y., Peiris,J.S.M.",7/5/2010,20/9/2011,ssRNA(-)
JN375196.1,Influenza A virus (A/swine/Guangdong/1624/2010(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,China,China,Sus scrofa,,"Zhu,H., Zhou,B., Fan,X., Lam,T.T., Wang,J., Chen,A., Chen,X., Chen,H., Webster,R.G., Webby,R., Peiris,J.S., Smith,D.K., Guan,Y., Lam,T.T.Y., Peiris,J.S.M.",28/5/2010,20/9/2011,ssRNA(-)
JN375197.1,Influenza A virus (A/swine/Guangdong/1604/2010(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,China,China,Sus scrofa,,"Zhu,H., Zhou,B., Fan,X., Lam,T.T., Wang,J., Chen,A., Chen,X., Chen,H., Webster,R.G., Webby,R., Peiris,J.S., Smith,D.K., Guan,Y., Lam,T.T.Y., Peiris,J.S.M.",28/5/2010,20/9/2011,ssRNA(-)
JN375198.1,Influenza A virus (A/swine/Guangdong/1605/2010(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,China,China,Sus scrofa,,"Zhu,H., Zhou,B., Fan,X., Lam,T.T., Wang,J., Chen,A., Chen,X., Chen,H., Webster,R.G., Webby,R., Peiris,J.S., Smith,D.K., Guan,Y., Lam,T.T.Y., Peiris,J.S.M.",28/5/2010,20/9/2011,ssRNA(-)
JN375199.1,Influenza A virus (A/swine/Guangdong/1611/2010(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,China,China,Sus scrofa,,"Zhu,H., Zhou,B., Fan,X., Lam,T.T., Wang,J., Chen,A., Chen,X., Chen,H., Webster,R.G., Webby,R., Peiris,J.S., Smith,D.K., Guan,Y., Lam,T.T.Y., Peiris,J.S.M.",28/5/2010,20/9/2011,ssRNA(-)
JN375200.1,Influenza A virus (A/swine/Guangdong/1613/2010(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,China,China,Sus scrofa,,"Zhu,H., Zhou,B., Fan,X., Lam,T.T., Wang,J., Chen,A., Chen,X., Chen,H., Webster,R.G., Webby,R., Peiris,J.S., Smith,D.K., Guan,Y., Lam,T.T.Y., Peiris,J.S.M.",28/5/2010,20/9/2011,ssRNA(-)
JN375201.1,Influenza A virus (A/swine/Guangdong/1616/2010(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,China,China,Sus scrofa,,"Zhu,H., Zhou,B., Fan,X., Lam,T.T., Wang,J., Chen,A., Chen,X., Chen,H., Webster,R.G., Webby,R., Peiris,J.S., Smith,D.K., Guan,Y., Lam,T.T.Y., Peiris,J.S.M.",28/5/2010,20/9/2011,ssRNA(-)
JN375202.1,Influenza A virus (A/swine/Guangdong/1617/2010(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,China,China,Sus scrofa,,"Zhu,H., Zhou,B., Fan,X., Lam,T.T., Wang,J., Chen,A., Chen,X., Chen,H., Webster,R.G., Webby,R., Peiris,J.S., Smith,D.K., Guan,Y., Lam,T.T.Y., Peiris,J.S.M.",28/5/2010,20/9/2011,ssRNA(-)
JN375203.1,Influenza A virus (A/swine/Guangdong/1619/2010(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,China,China,Sus scrofa,,"Zhu,H., Zhou,B., Fan,X., Lam,T.T., Wang,J., Chen,A., Chen,X., Chen,H., Webster,R.G., Webby,R., Peiris,J.S., Smith,D.K., Guan,Y., Lam,T.T.Y., Peiris,J.S.M.",28/5/2010,20/9/2011,ssRNA(-)
JN375204.1,Influenza A virus (A/swine/Guangdong/1623/2010(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,China,China,Sus scrofa,,"Zhu,H., Zhou,B., Fan,X., Lam,T.T., Wang,J., Chen,A., Chen,X., Chen,H., Webster,R.G., Webby,R., Peiris,J.S., Smith,D.K., Guan,Y., Lam,T.T.Y., Peiris,J.S.M.",28/5/2010,20/9/2011,ssRNA(-)
JN656969.1,Influenza A virus (A/Hue/15/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,complete,Viet Nam,Viet Nam,Homo sapiens,oronasopharynx,"An,L.V., Bach,N.H., Chi,L.T.B., Duong,H.T., Alberti,A., Cappuccinelli,P.A.",21/10/2009,21/9/2011,ssRNA(-)
HQ877029.1,Influenza A virus (A/swine/Guangdong/L3/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,China,China,Sus scrofa,,"Kong,W.L., Huang,Y.M., Cao,N., Qi,H.T., Huang,L.Z., Zhao,M.M., Guan,S.S., Wang,W.H., Zhao,F.R., Qi,W.B., Jiao,P.R., Zhang,G.H., Kong,W., Qi,H., Zhang,G.",20/3/2009,26/9/2011,ssRNA(-)
HQ880616.1,Influenza A virus (A/swine/Guangdong/L6/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,China,China,Sus scrofa,,"Kong,W.L., Huang,Y.M., Cao,N., Qi,H.T., Huang,L.Z., Zhao,M.M., Guan,S.S., Wang,W.H., Zhao,F.R., Qi,W.B., Jiao,P.R., Zhang,G.H., Kong,W., Zhang,G.",20/3/2009,26/9/2011,ssRNA(-)
AB649896.1,Influenza A virus (A/Toyama/287/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,Japan: Toyama,Japan,Homo sapiens,,"Obuchi,M., Yokoyama,M., Horimoto,E., Obara,M., Iwai,M., Sato,H., Sata,T., Takizawa,T.",31/8/2009,27/9/2011,ssRNA(-)
AB649897.1,Influenza A virus (A/Toyama/291/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,Japan: Toyama,Japan,Homo sapiens,,"Obuchi,M., Yokoyama,M., Horimoto,E., Obara,M., Iwai,M., Sato,H., Sata,T., Takizawa,T.",14/9/2009,27/9/2011,ssRNA(-)
AB649898.1,Influenza A virus (A/Toyama/402/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,Japan: Toyama,Japan,Homo sapiens,,"Obuchi,M., Yokoyama,M., Horimoto,E., Obara,M., Iwai,M., Sato,H., Sata,T., Takizawa,T.",1/12/2009,27/9/2011,ssRNA(-)
AB649899.1,Influenza A virus (A/Toyama/437/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,Japan: Toyama,Japan,Homo sapiens,,"Obuchi,M., Yokoyama,M., Horimoto,E., Obara,M., Iwai,M., Sato,H., Sata,T., Takizawa,T.",15/12/2009,27/9/2011,ssRNA(-)
AB649900.1,Influenza A virus (A/Toyama/444/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,Japan: Toyama,Japan,Homo sapiens,,"Obuchi,M., Yokoyama,M., Horimoto,E., Obara,M., Iwai,M., Sato,H., Sata,T., Takizawa,T.",21/12/2009,27/9/2011,ssRNA(-)
AB649901.1,Influenza A virus (A/Toyama/1/2010(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,Japan: Toyama,Japan,Homo sapiens,,"Obuchi,M., Yokoyama,M., Horimoto,E., Obara,M., Iwai,M., Sato,H., Sata,T., Takizawa,T.",5/1/2010,27/9/2011,ssRNA(-)
AB649902.1,Influenza A virus (A/Toyama/451/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,Japan: Toyama,Japan,Homo sapiens,,"Obuchi,M., Yokoyama,M., Horimoto,E., Obara,M., Iwai,M., Sato,H., Sata,T., Takizawa,T.",28/12/2009,27/9/2011,ssRNA(-)
AB649903.1,Influenza A virus (A/Toyama/458/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,Japan: Toyama,Japan,Homo sapiens,,"Obuchi,M., Yokoyama,M., Horimoto,E., Obara,M., Iwai,M., Sato,H., Sata,T., Takizawa,T.",28/12/2009,27/9/2011,ssRNA(-)
AB649904.1,Influenza A virus (A/Toyama/68/2010(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,Japan: Toyama,Japan,Homo sapiens,,"Obuchi,M., Yokoyama,M., Horimoto,E., Obara,M., Iwai,M., Sato,H., Sata,T., Takizawa,T.",1/3/2010,27/9/2011,ssRNA(-)
AB649905.1,Influenza A virus (A/Toyama/92/2010(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,Japan: Toyama,Japan,Homo sapiens,,"Obuchi,M., Yokoyama,M., Horimoto,E., Obara,M., Iwai,M., Sato,H., Sata,T., Takizawa,T.",29/3/2010,27/9/2011,ssRNA(-)
AB649906.1,Influenza A virus (A/Toyama/248/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,Japan: Toyama,Japan,Homo sapiens,,"Obuchi,M., Yokoyama,M., Horimoto,E., Obara,M., Iwai,M., Sato,H., Sata,T., Takizawa,T.",1/7/2009,27/9/2011,ssRNA(-)
AB649907.1,Influenza A virus (A/Toyama/251/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,Japan: Toyama,Japan,Homo sapiens,,"Obuchi,M., Yokoyama,M., Horimoto,E., Obara,M., Iwai,M., Sato,H., Sata,T., Takizawa,T.",16/7/2009,27/9/2011,ssRNA(-)
AB649908.1,Influenza A virus (A/Toyama/254/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,Japan: Toyama,Japan,Homo sapiens,,"Obuchi,M., Yokoyama,M., Horimoto,E., Obara,M., Iwai,M., Sato,H., Sata,T., Takizawa,T.",21/7/2009,27/9/2011,ssRNA(-)
AB649909.1,Influenza A virus (A/Toyama/267/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,Japan: Toyama,Japan,Homo sapiens,,"Obuchi,M., Yokoyama,M., Horimoto,E., Obara,M., Iwai,M., Sato,H., Sata,T., Takizawa,T.",17/8/2009,27/9/2011,ssRNA(-)
AB649910.1,Influenza A virus (A/Toyama/316/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,Japan: Toyama,Japan,Homo sapiens,,"Obuchi,M., Yokoyama,M., Horimoto,E., Obara,M., Iwai,M., Sato,H., Sata,T., Takizawa,T.",26/10/2009,27/9/2011,ssRNA(-)
AB649911.1,Influenza A virus (A/Toyama/383/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,Japan: Toyama,Japan,Homo sapiens,,"Obuchi,M., Yokoyama,M., Horimoto,E., Obara,M., Iwai,M., Sato,H., Sata,T., Takizawa,T.",25/11/2009,27/9/2011,ssRNA(-)
AB649912.1,Influenza A virus (A/Toyama/446/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,Japan: Toyama,Japan,Homo sapiens,,"Obuchi,M., Yokoyama,M., Horimoto,E., Obara,M., Iwai,M., Sato,H., Sata,T., Takizawa,T.",22/12/2009,27/9/2011,ssRNA(-)
AB649913.1,Influenza A virus (A/Toyama/62/2010(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,Japan: Toyama,Japan,Homo sapiens,,"Obuchi,M., Yokoyama,M., Horimoto,E., Obara,M., Iwai,M., Sato,H., Sata,T., Takizawa,T.",23/2/2010,27/9/2011,ssRNA(-)
AB649914.1,Influenza A virus (A/Toyama/90/2010(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,Japan: Toyama,Japan,Homo sapiens,,"Obuchi,M., Yokoyama,M., Horimoto,E., Obara,M., Iwai,M., Sato,H., Sata,T., Takizawa,T.",16/4/2010,27/9/2011,ssRNA(-)
AB649915.1,Influenza A virus (A/Toyama/94/2010(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1410,partial,Japan: Toyama,Japan,Homo sapiens,,"Obuchi,M., Yokoyama,M., Horimoto,E., Obara,M., Iwai,M., Sato,H., Sata,T., Takizawa,T.",1/5/2010,27/9/2011,ssRNA(-)
JN540088.1,Influenza A virus (A/canine/Beijing/cau2/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1363,partial,China,China,Canis lupus familiaris,,"Lin,D., Sun,S., Du,L., Ma,J., Fan,L., Pu,J., Sun,Y., Zhao,J., Sun,H., Liu,J.",7/11/2009,3/10/2011,ssRNA(-)
JN540096.1,Influenza A virus (A/canine/Beijing/cau9/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1360,partial,China,China,Canis lupus familiaris,,"Lin,D., Sun,S., Du,L., Ma,J., Fan,L., Pu,J., Sun,Y., Zhao,J., Sun,H., Liu,J.",20/11/2009,3/10/2011,ssRNA(-)
JN676131.1,Influenza A virus (A/Thailand/Siriraj-3043/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1414,partial,Thailand,Thailand,Homo sapiens,,"Panaampon,J., Pooruk,P., Komolsiri,S., Sangsiriwut,K., Puthavathana,P.",6/10/2009,3/10/2011,ssRNA(-)
JN703385.1,Influenza A virus (A/Philippines/TMC09_245/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1389,partial,Philippines,Philippines,Homo sapiens,,"Schwem,B.E., Ganchua,S.K., Salvana,E.T., Destura,R.V.",2/8/2009,10/10/2011,ssRNA(-)
JN703386.1,Influenza A virus (A/Philippines/TMC09_262/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1438,partial,Philippines,Philippines,Homo sapiens,,"Schwem,B.E., Ganchua,S.K., Salvana,E.T., Destura,R.V.",4/8/2009,10/10/2011,ssRNA(-)
CY099627.1,Influenza A virus (A/Hong Kong/01078/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1407,partial,Hong Kong,Hong Kong,Homo sapiens,,"Wu,W.L., Lau,S.-y., Chen,Y., Wang,G., Mok,B.W.Y., Tai,H., Wen,X., Wang,P., Song,W., Xia,N., Lin,T., Guan,Y., Yuen,K.-Y., Chen,H.",2009,12/10/2011,ssRNA(-)
CY099628.1,Influenza A virus (A/Hong Kong/02701/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1407,partial,Hong Kong,Hong Kong,Homo sapiens,,"Wu,W.L., Lau,S.-y., Chen,Y., Wang,G., Mok,B.W.Y., Tai,H., Wen,X., Wang,P., Song,W., Xia,N., Lin,T., Guan,Y., Yuen,K.-Y., Chen,H.",2009,12/10/2011,ssRNA(-)
CY099629.1,Influenza A virus (A/Hong Kong/18295/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1407,partial,Hong Kong,Hong Kong,Homo sapiens,,"Wu,W.L., Lau,S.-y., Chen,Y., Wang,G., Mok,B.W.Y., Tai,H., Wen,X., Wang,P., Song,W., Xia,N., Lin,T., Guan,Y., Yuen,K.-Y., Chen,H.",2009,12/10/2011,ssRNA(-)
CY099630.1,Influenza A virus (A/Hong Kong/18443/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1407,partial,Hong Kong,Hong Kong,Homo sapiens,,"Wu,W.L., Lau,S.-y., Chen,Y., Wang,G., Mok,B.W.Y., Tai,H., Wen,X., Wang,P., Song,W., Xia,N., Lin,T., Guan,Y., Yuen,K.-Y., Chen,H.",2009,12/10/2011,ssRNA(-)
CY099631.1,Influenza A virus (A/Hong Kong/23800/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1407,partial,Hong Kong,Hong Kong,Homo sapiens,,"Wu,W.L., Lau,S.-y., Chen,Y., Wang,G., Mok,B.W.Y., Tai,H., Wen,X., Wang,P., Song,W., Xia,N., Lin,T., Guan,Y., Yuen,K.-Y., Chen,H.",2009,12/10/2011,ssRNA(-)
CY099632.1,Influenza A virus (A/Hong Kong/25119/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1407,partial,Hong Kong,Hong Kong,Homo sapiens,,"Wu,W.L., Lau,S.-y., Chen,Y., Wang,G., Mok,B.W.Y., Tai,H., Wen,X., Wang,P., Song,W., Xia,N., Lin,T., Guan,Y., Yuen,K.-Y., Chen,H.",2009,12/10/2011,ssRNA(-)
CY099633.1,Influenza A virus (A/Hong Kong/32794/2009(H1N1)),Alphainfluenzavirus influenzae,H1N1,,1407,partial,Hong Kong,Hong Kong,Homo sapiens,,"Wu,W.L., Lau,S.-y., Chen,Y., Wang,G., Mok,B.W.Y., Tai,H., Wen,X., Wang,P., Song,W., Xia,N., Lin,T., Guan,Y., Yuen,K.-Y., Chen,H.",2009,12/10/2011,ssRNA(-)
